Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
95,Dr. James Harmon,Meagan Murphy,86,Male,Angel Mendez,Alicia Gomez,13,Ryan Eaton,Credit,41.72383154823092,Nancy Gates,Mrs. Danielle Curtis DVM,9,Tracy Howard,Charles Smith,45.15002455445549,71.99622746808814,65,73,80.11074689983089,Car,1.002999608066573,75,Brittany Andrade,Jessica Lee,75,Gold,71.43321086131114,23.948021046352366,58.6800417261135,Antonio Rodriguez,Alexandra Murray,78,23,Kyle Jimenez,Suggestion,Pending,Stacy Ashley,85
61,Kelly Perry,Beth Gonzales,47,Female,Julia Sutton,Jacob Sanchez,71,Cindy Gutierrez,Current,96.10359698593557,Janice Aguilar,Bradley Hayes,68,Emily Golden,Brian Fuller,38.22642423183291,47.32708272687387,70,22,16.07206520190419,Car,56.23002992160733,59,Michael Simpson,Raymond Fernandez,70,Gold,99.46622769433822,83.05916674302644,9.947144500180784,Dennis West,Dr. Patricia Hernandez,46,13,Robert Stanley,Suggestion,Rejected,Corey Brady,91
11,Benjamin Harris,Samuel Oneal,41,Other,Jennifer Dawson MD,John Sullivan DVM,96,Alexander Ford,Credit,99.1197583848829,Matthew Martinez,Richard Odom,61,Blake Jones,Misty Nelson,26.00701495998163,4.681559626950598,69,2,94.64753338947838,Personal,22.900926420463254,20,Joshua Davis,Kelly Watkins DDS,50,Gold,96.21939678042509,87.90302069785642,46.235110868850164,Nicole Garcia,Charles Barker,36,4,Hannah Alvarez,Praise,Pending,Steven Pope,31
63,Jerry Adams,Linda Wise,94,Female,Teresa Jones,Brandon Smith,71,Derrick Fletcher,Credit,12.335461157199113,Vanessa Adams,Paul Coleman,14,Rachel Leach,William Freeman,73.00261834344434,46.64243572793615,67,76,64.9655539500117,Personal,21.43929214133215,72,Ryan Chambers,Christopher Richardson,66,Credit,65.0721497899593,32.2049722561985,33.400274997088154,Vanessa Hill,Jennifer Dean,69,45,Darrell Jacobs,Complaint,Rejected,Brittany Chavez,53
9,Kristen Harris,Christopher Matthews,26,Female,Megan King,Kevin Kelley,17,Anthony Williams,Savings,12.59540991199692,Vincent Joseph,Sylvia Vargas,66,Mrs. Sherri Vargas,Ronald Edwards,41.334533983181004,5.575687807154888,14,45,85.39309056557096,Personal,18.198484541125968,96,Anthony Bailey,Samantha Harvey,54,Gold,20.1611732554344,94.57078792037949,10.23201389040784,Blake Sawyer,Yvonne George,91,90,Jillian Long,Praise,Pending,Jessica Campbell MD,9
9,Scott Anderson,Lisa Welch,12,Other,Priscilla Ferguson,Charles Harrington,87,Michael Jackson,Current,80.6092044174251,Alyssa Dougherty,Victor Beard,75,Kimberly Sharp,Sara Barnes,24.245400613612325,27.016310791635643,15,64,58.06653514461196,Personal,83.96014238389249,17,Dr. Troy Gonzalez,Michael Obrien,91,Debit,98.9681279971748,37.5617000976848,24.138318187613386,Theresa Simon,Melanie Davila,84,36,Megan Turner MD,Complaint,Resolved,Kristen Ford,42
46,Dr. Gabrielle Schroeder,Kevin Baker MD,52,Other,William Nelson,Kelly Haas,9,Dr. Gerald Burns,Credit,22.9679231675276,Beth Richards,Lawrence Baker,22,Jaime Turner,Charles Diaz,32.97976457206501,59.28032824925258,93,22,51.65261282151798,Personal,86.91430839191052,28,Jamie Donovan,Mr. Jeffrey Martin PhD,89,Debit,39.501208651499695,46.9259402716898,41.40608906925667,Catherine Christian,Carla Trujillo,68,59,Brandy Norris,Praise,Rejected,Anne Marsh,65
15,Ruben Vasquez,Michelle Walter,29,Male,Mark Beck,Joshua Andrews,78,Julia Jones,Current,24.680958823232906,Joshua Estrada,Robert Cooper,84,Lori Martin,Holly Valentine,49.050715473640324,51.6322029017399,77,58,71.68647542666469,Home,31.18761423996805,59,Zoe Brown,Jennifer Garcia,94,Credit,25.89752898089722,73.36202039317202,80.87045875318103,Richard Nicholson,Amy Guerrero,14,65,Brian Zamora,Praise,Resolved,Angela Leonard,11
88,Stefanie Johnson,Anthony Martin,46,Other,Craig Cunningham,Brenda Lopez,42,Chad Romero,Credit,89.31380190192299,Kenneth Brown,Mary Simmons,27,Tara Bowman,April Forbes,13.331704507166268,89.65556103006087,73,16,34.969723291464355,Car,79.71578771245554,87,Bruce Wagner,Frederick Gomez,76,Gold,54.711938426713004,12.16165660861802,65.55173908527345,Stephanie Curry,Nicole Stone,34,66,Francisco Peters,Suggestion,Pending,Tammy Miranda,85
20,Jay Jones,Valerie Hernandez,89,Other,Jerry Jones,Bryan Elliott,65,Kenneth Robinson,Credit,54.45288031597334,Diane Kelly,Daniel Gould,81,Hannah Wilson,Valerie Tanner,74.37528326190933,82.57769917009308,97,13,97.52164836614632,Personal,60.141671618072984,9,Autumn Poole,Dr. Aaron Lewis,95,Credit,23.24389367415724,78.27059572482817,4.071179790345903,Lisa Page,Jerry Henderson,41,4,Christina Mejia,Complaint,Rejected,Mrs. Carolyn Hernandez,94
57,William Nelson,Regina Davis,95,Male,Sonya Torres,Benjamin Skinner,76,Ethan Nolan,Savings,90.85184285837316,Nichole Lewis,Laura Herrera,8,Brittney Martin,Samantha Kennedy,27.619175574442966,94.83190583323947,45,11,1.0825459438995457,Personal,13.62556038191398,47,Michael Pruitt,Carmen Graham,18,Debit,20.042009415066904,53.43936369681378,87.8098186055632,Michael Kline,Brandi Harris,56,53,Martin Edwards,Complaint,Pending,Andres Garcia,96
63,Kevin Hall,Christopher Larson,68,Male,Rachael Rich,Dennis Thomas,22,Tina Martinez,Current,37.11709961647302,Sarah Espinoza,Robert Johnson,13,Dr. Juan Cohen,Robert Watkins,47.45054640115224,95.76572855947569,81,15,63.0331583630892,Home,44.759288604209324,21,Penny Goodman,Sara Jackson,19,Credit,83.18253701881736,1.3903352269560532,75.67239171365553,Christopher Nguyen,Christopher Hernandez,56,5,Mr. Derek Jackson,Suggestion,Pending,Amanda Nelson,51
69,Nicholas Henderson,Sharon Torres,13,Other,James Kerr,Laura Flores,27,Robert Rhodes,Savings,40.67412061601574,Thomas Heath,Nicholas Mendez,36,Mason Park,Michael King,63.30828537166566,78.87562833208638,41,99,72.92737657117632,Car,62.225181314541736,75,Norman Beard,Jane Lawrence,71,Credit,59.953771295803215,83.3919189475874,94.11601815177602,Janice Sparks,Kathleen Mays,27,78,Diana Brown,Praise,Rejected,Robin Jones,62
35,James Hale,Amber Cardenas,56,Other,Melissa Shea,Erica Reilly,85,Robert Brown,Savings,64.98548265711145,Brandon Bradshaw,Laurie Miller,81,David Nguyen,Ronald Miller,99.6331297518295,38.77946894185372,18,56,9.495959217903595,Home,9.528811118723699,62,Joshua Medina,Angela Rivas,5,Gold,65.96708860909587,71.49148313275829,15.909612319982607,Eric Rollins,David Dougherty,29,50,Taylor Nichols,Complaint,Resolved,Devin Harris,94
88,Katrina Brooks,Madeline Montgomery,51,Male,Stanley Walls MD,Allison Flores,55,Laura Williams DVM,Credit,89.08140125845563,Kyle Chang,Arthur Davis,71,Zachary Ramos,Jennifer Stewart,28.547010339634646,86.55483549572662,58,34,7.275246977108874,Personal,74.34139458157658,4,Marcus Williams,William Levine,74,Credit,33.885876700844776,5.9897225735595265,22.499458327786552,Jeffrey Garcia,Victoria Campbell,51,81,Kathleen Mahoney,Suggestion,Resolved,Lori Myers,15
65,Karl Robinson,Doris Flores,69,Male,Christian Jackson,Jeffrey Adams,12,Erika Melendez,Savings,8.490276195187525,Tiffany Johnson,Carrie Torres,75,Mary Rodriguez,Kimberly Roberts,97.58653673579087,82.84998525868657,69,5,88.85925626034991,Personal,70.97587956478749,30,Jeffrey Ryan,Kimberly Gomez,92,Gold,56.33614108236199,25.862085234271213,51.90538276743186,Deborah Ortega,Whitney Miller,29,79,Amanda Ramirez,Complaint,Resolved,Jessica Sanchez,53
91,Mrs. Julie Mclean,James Evans,31,Female,Jordan Esparza,Summer Gonzalez,36,David Johnson,Savings,52.27533197467955,David Gray,Lauren Jones,93,Melissa Hicks,Karen Ellis,82.04291709250322,39.20263627762884,3,62,59.193203240094256,Car,6.371132770179774,99,Adrian Curtis,Carol Steele,84,Debit,61.4803529389019,98.16755898813952,88.58606845070007,Tiffany Waller,Betty Lawson MD,36,73,Mrs. Christina Maxwell,Suggestion,Pending,Justin Smith,43
68,Thomas Snow,Chelsey Garcia,87,Other,David Franklin,Chelsea Yang,50,Seth Harvey,Current,70.77228443728961,Douglas Buckley,Jaime Harris IV,63,Frances Marquez,Christopher Hayes,83.80342693572044,62.67255126514376,2,56,13.736160821613673,Home,66.95678764620659,69,Diane Matthews,Eddie Mann,82,Credit,25.832467430123796,42.67492861258083,59.506599492272414,Cynthia Garza,Karen Martin,58,90,Luke Roberts,Praise,Rejected,Andrea Cooper,7
23,Christina Arellano,David Farmer,34,Female,Jessica Chapman,Ms. Jill Roth,31,John Collins,Savings,19.093330636979665,Joshua Baker,Courtney Stafford,38,Steven Cooper,Cristina Cain MD,35.88221962880135,78.23316398391248,51,96,35.24110910570129,Personal,35.36928717331214,36,Anna Gonzalez,Alan Delacruz,92,Debit,2.190873956053113,65.64739675083871,50.23940774318568,Mark Robinson,Ann West,73,92,Kathryn Rogers,Praise,Pending,Jorge Travis,2
30,Julie Robertson,Vicki Murray,61,Male,Alexander Richards,Chase Velez,32,Zachary Baldwin,Credit,63.29302478156081,Joel Haynes,Peter Evans,69,Steven Schultz,Taylor Ochoa,21.870195132286597,65.2358230494792,95,8,44.01796620426935,Personal,82.6887170513822,94,Frank Martinez,Sarah Simpson,62,Credit,52.07607040653353,48.022728644836434,80.27159668924483,Tracy Moore,Alexandra Lewis,59,45,Wendy Garcia,Suggestion,Pending,Donald Lewis,81
79,Jessica Haas,Matthew Beard,60,Female,Melvin Andrews,Scott Martin,66,Christopher Long,Credit,36.354962766693625,Kristine Bryant,Christine Allison,74,John Perez,Shawn Anderson,57.44440971509952,5.406114798704772,47,91,75.52746725059717,Personal,96.19947096373397,14,Johnny Ortega,Nicole Parker,52,Debit,15.079561453956446,70.66575741927599,56.083095970848895,John Wilson,Andres Sanders,97,89,Michelle Serrano,Praise,Pending,Matthew Perez,98
58,John Henson,Jennifer Aguirre,50,Male,Susan Mack,Edward Sullivan,63,Kimberly Hernandez,Current,14.995758458248446,Jennifer Trujillo,Robert Carr,80,John Lopez,Justin Floyd,78.87430975320501,45.917252187691275,80,41,42.45502326737882,Car,73.6864084073158,31,Teresa Miller,Joseph Kelley,60,Debit,89.2132451638872,78.42756861831123,28.75723559632156,Kurt Owens,Jennifer Ramirez,13,54,Theresa White,Suggestion,Resolved,Sheryl Poole,53
23,Andrew Webster,Shawn Adams,56,Female,Kimberly Roberts,Brian Waller,79,Sarah Cunningham,Current,95.28630852697255,Rebecca Delacruz,Candice Watkins,5,John Torres,Taylor Dean,11.351965894006625,68.57544161217831,65,77,89.34239135843467,Home,45.025214628164605,67,Amber Wade,Andrew Guzman,51,Debit,76.38795952143437,51.92711490643522,38.95899502966248,Scott Sandoval,Kevin Welch,58,55,Ariel Delgado,Complaint,Resolved,James Harris,57
73,Gina Flowers,Matthew Patel,43,Female,Dana Walsh,Kelsey Erickson,38,Scott Hood,Credit,67.63402528468036,Jesse Martinez,Kathryn Alvarez,33,Elizabeth Flores,Samantha Cordova,99.91579553093817,48.259731702225025,1,27,29.712961902434305,Personal,58.28345944051531,52,Sabrina Gonzalez,Tom Hartman,63,Credit,67.56339653934243,10.912768964654347,68.49954903789578,Sandra Brown,Monica Smith,7,6,Stephanie Wong,Praise,Resolved,David Taylor,91
70,Traci Hoffman,William Steele,47,Male,Michael Miller,Edward Patton,4,Tony Stanley,Savings,62.342581896359675,Luis Ali,Melissa Long,7,James Wyatt,Alexandra Allison,16.44415866128176,13.732803526671514,85,94,98.97416555173663,Home,77.54197942427177,38,Robert Cook,Natasha Mcdowell,59,Gold,45.913488686091114,86.03622556276937,35.75543694297821,Luis Pena,Crystal Peterson,14,76,Anthony Evans,Praise,Resolved,Troy Macias,92
40,Thomas Ellis,Adam Berry,20,Male,Justin Williamson,Javier Freeman,25,Donna Contreras,Credit,38.8741928906926,James Ruiz,Jennifer Knight,34,Gary Parker,Christopher Fischer,35.17676870774468,99.32817902626202,20,56,23.607568925193558,Home,9.890091549606419,84,William Campbell MD,Jacqueline Benitez,58,Debit,9.938465201938584,25.946610066145706,63.3641147493763,Hannah Herman,Jeremy Barber,76,45,Cynthia Munoz,Praise,Rejected,Miranda Carroll DDS,75
10,Teresa Wright,Joshua Reyes,72,Female,Molly Schultz,Patricia Case,9,Tracy Wallace,Current,84.17494344006418,Dawn Williams,Carla Patton,51,Richard Williams,Kimberly Austin,32.584504546807565,15.120835608427,39,54,65.90356479039751,Personal,42.4678182567944,41,Steven Kelly,Rachel Gill,53,Credit,44.95459700715623,11.080277941082093,71.59415923490005,Joshua Russell,Jill Gonzalez,95,3,Sarah Hopkins MD,Complaint,Pending,Ashley Chapman,76
60,Vicki Mcclure,Heidi Bell,64,Female,Victoria Stewart,Keith Davis,11,Connie Gonzalez,Credit,61.231085012095164,Jason Thomas,Abigail Mitchell,93,Morgan Williams,Victor Robinson,27.127816845337364,7.202939100256695,99,38,4.545498343403747,Home,48.22430027949506,40,Vincent Taylor,Phillip Moon,37,Debit,83.14402978155954,63.27050605607067,4.565550813519935,David Prince,Robert Lopez,35,77,Franklin Smith,Complaint,Resolved,Ashley Lewis,44
79,Holly Lee,Deanna Nunez,79,Female,Dr. Andrew Thompson,Cheryl Winters,95,Jimmy Williams,Savings,73.46677640737855,Eugene Collins,Adam Rodriguez,7,John Lambert,Mario Lang,2.6856609048427598,28.378983426838715,23,96,73.98146368342273,Car,45.249626374601725,23,Jose Turner,Victor Daniels,53,Gold,92.31467761111784,72.05871987529842,88.13295506656011,Jessica Mathews,Erik Tapia,12,28,Mrs. Jamie Kelley,Praise,Pending,Robert Williams DVM,6
8,Melissa Owens,Anthony Fisher,57,Female,Joshua Reyes,Brooke Yang,52,John Hayes,Credit,21.105820684332585,Amanda Weaver,Jennifer Rodriguez,28,Christina Castillo,Ana Moore DDS,72.31322797103095,54.1449236977301,14,87,16.133043904101775,Car,76.52887927643066,94,Jessica Kelly,Daniel Bailey,8,Gold,9.675656525638855,88.51814464117109,42.04161876034888,Patricia Rivas,Jeremy Finley,35,16,Ann Hernandez DDS,Praise,Rejected,Theresa Miller,72
55,Rachel House,Madison Brooks,81,Other,James Ruiz,Lindsay James,76,Samuel Hernandez,Savings,3.3389896963282006,Christopher Walker,Connie Nelson,92,Joseph Miller,Jerry Bell,19.98064641256579,10.692051283486322,67,83,66.05096387468237,Home,54.87341840682135,44,Debra Murray,James Decker,69,Debit,26.815122333949972,54.78852383256275,86.8186135024719,Travis Simon,Kelly Reynolds,35,53,Shane Velasquez,Suggestion,Rejected,Barbara Flynn,8
83,Stacy Dixon,Michelle Ray,30,Female,Kelly Peterson,Seth Parker,11,Alan Clayton,Savings,44.02700437140106,Debra Rodgers,Robert Payne,20,Jeffrey Williams,Jeffrey Garza,68.07261621374727,40.52568184400349,2,88,34.405707041724895,Car,23.530852923509688,6,Danielle Shannon,Amanda Holden,24,Gold,18.777848503721156,45.050582445623796,51.13095993585298,Nathan Vaughn,William Payne,22,38,Howard Williams,Suggestion,Resolved,Ashley Herrera,56
99,Brittany Santiago,Cristian Cook,88,Other,Jessica Ford,Kelsey Smith,27,Tricia Stanton,Current,44.45196080723816,William Ross,John Russo,26,Betty Buck,Jeffrey Moore,22.455129397879794,85.00126602793091,4,76,58.308111614165185,Personal,21.09977569547709,17,Cynthia Mendez,Justin Perez,63,Gold,98.95957508231093,48.59541029025685,82.6549290738778,Deborah Gomez,James Levy,93,53,Carmen Garcia,Praise,Pending,Angela Young,1
79,Julie Cisneros,Sandra Allen,99,Female,Cassandra George,Thomas Hernandez,76,Jacqueline Ingram,Current,67.61057859423045,Kimberly Hernandez,Andrew Flores,52,Krista Hickman,Rebecca White,84.2372626806602,81.05473322077266,54,72,2.727340780591313,Home,62.84661773832563,40,Joanne Reese,Megan Erickson,22,Credit,73.8457647685726,57.370827431919615,61.112181727474216,Sara Rose,Jennifer Ruiz,46,13,Rebecca Jones,Suggestion,Pending,Jennifer Hess,28
4,Elizabeth Townsend,Brittany Morris,67,Female,Courtney Sparks,Scott Nguyen,14,Lori Williams,Savings,31.306358327954353,Richard Spencer,Martha Snyder,58,Cody Gutierrez,Adam Smith,30.408245891603638,8.630840087681765,88,96,30.63774427854398,Car,84.70946798908119,98,Hannah Lee,Jose Dennis,63,Debit,26.70731723810632,57.023706889131496,28.703698161447907,Debra Wood,Tracey Valencia,8,52,Anthony Oconnor,Praise,Pending,Brian Pittman,59
94,David Frye,Erin Green,20,Male,Kristen Pruitt,Paul Mcgrath,16,Pamela Alvarez,Savings,27.21215437104927,Nicole Green,Alicia Hansen,96,Nathan Jones,Jose Williams,71.9589181268276,1.3142632938183874,55,47,94.56876629631185,Personal,12.978433286417742,82,Kenneth Curtis,Charles Turner,37,Debit,21.638747029500912,96.21738123546496,69.16636866513535,Jordan Poole,Amanda Gonzalez,77,24,Ashley Vang MD,Complaint,Resolved,Ryan Montgomery,45
83,James Chavez,Garrett Carrillo,8,Male,Jonathan Jones,Paula Kelly,47,Mark Jones,Savings,23.430703817724886,Matthew Taylor,Adam Davis,86,Yolanda Martinez,Michele Solis,53.864691399773534,84.44369357598703,52,81,36.783994654718946,Car,5.953571662297867,56,Thomas Cline,Sharon Jones,50,Credit,90.1759869730929,38.83938879066489,75.73688959902705,Amanda Jenkins,Jason Baxter,93,62,Susan Malone,Complaint,Pending,Jennifer Carroll,52
70,Cynthia Hill,Robert Wilson,55,Female,Charles Edwards,Lisa Fitzpatrick,21,Kristine Smith,Credit,54.366536332580104,Jonathan Graham,Timothy Welch,1,Richard Eaton,Charles Garcia,30.422047990611034,81.92715122992111,5,48,12.750424283237098,Car,96.44166918693573,46,Zachary Huerta,Michelle Dixon,71,Credit,28.31747433642375,38.6628722995554,8.721270596573554,Denise Green,Alicia Lee,50,71,John Morgan,Praise,Rejected,Steven Allen,41
14,Deborah Vega,John Clark,49,Male,Chad Miller,Kathryn Kline,37,Shawna Morse,Savings,22.10615133353581,Debra Perez,Ashlee Alvarado,14,Barbara Garcia,Don Nelson,5.204609636789211,44.90447300681816,45,14,2.7214194220437995,Car,12.211218270890768,70,David Moore,Carlos Woods,32,Gold,71.16498614711648,58.1454540704187,20.35709516990105,Sabrina Johnson,Andrew Guzman,39,59,Shawn Nolan,Complaint,Pending,Martha Mullins,2
4,Cheryl Murphy,Joseph Walker,11,Female,Rebecca Sullivan,Brian Bradshaw,25,Mr. Robert Cook,Current,52.61133538713228,John Fowler,Kristina Schmidt,42,Mark Reyes,Kathryn Blake,48.29471615823249,3.4473264941508557,67,95,77.07855206219209,Home,33.196546807805056,70,Ashley Myers,Erika Nelson,94,Debit,86.01414639904785,24.351647542228736,41.804048943128976,Patrick Jenkins,Tyler Wright,49,90,Brian Cain,Praise,Resolved,Tanya Lewis,54
50,Jason Gomez,Kevin Potter,42,Other,Karen Ford,Lisa Herman,22,John Buckley,Savings,99.81207356701103,Denise Rivera,Nicole Martinez,21,Cody Allen,Elizabeth Walton,72.18213726425495,66.42581540060014,55,86,64.63627765950417,Home,95.70076072759444,92,Melissa Garcia,Nicholas Williams,61,Credit,64.48075286519224,47.50255632412868,99.26482669576087,Lisa Graves,Johnathan Buck,11,7,Zachary Johnson,Praise,Rejected,Terri Ross,1
63,Teresa Hoffman,Madison Koch,64,Other,Angela Meyer,Ms. April Collins,94,Kristine Rivas,Current,76.13279155806511,Howard Wood,Manuel Mcmillan,96,Michael Moore,Morgan Mitchell,32.05272334848044,9.499281536921872,96,28,39.13720698572512,Home,54.151735190907225,2,John Cross,Sarah Smith,64,Credit,1.4620725830088772,47.14026807374517,35.73217086005681,Eric White,Lori Moore,56,56,Devon Raymond,Complaint,Rejected,Erica Conner,21
7,Cindy Caldwell,Janice Hernandez,53,Male,Peter Cohen,Ashley York,22,Teresa Garcia,Credit,45.941386146185856,Jason Waller,Charlene Ellis,95,Miranda Mahoney,Amanda Kline,97.15448924048542,79.36382288393452,74,21,65.18382330189431,Home,82.27510886995509,9,Marvin Gross,Brittany Fowler,26,Gold,37.37647294907508,73.18720350510324,74.59881766029049,Karen Young,Rita Stevens,54,12,Edward Williams,Complaint,Pending,Robert Crane,74
81,Marcus White,Clinton Adkins,1,Female,Mark Mclaughlin,Yolanda Baker,43,Mikayla Yu,Credit,17.824701291546678,Stephanie Howe,Melissa Larson,50,Desiree Jones,Chelsea Moore,76.44526206549035,6.802918489866973,64,55,35.295963406749514,Car,5.599839597422447,68,Abigail Hall,Nicholas Davidson,49,Credit,13.635165238963745,63.57623053317632,5.128986513199492,Michael Taylor,Rebecca Martinez,69,29,Chelsea Wise,Complaint,Rejected,Brian Moore,22
17,Tamara Martin,Daniel Snyder,27,Other,Heather Snyder,Bradley Harrington,21,Jeffery Davis,Current,12.126254448487048,James Howard,Robert Wood,93,Melissa Cain,Lori Blankenship MD,34.000546491640925,60.24231055033738,10,6,58.74206078829071,Car,93.12805260156028,97,Christopher Fisher,Carol Rodriguez,87,Credit,96.56864285371893,43.461610822886286,46.67848284628098,Brittany Yang,Richard Nash,36,74,Terri Hamilton MD,Complaint,Pending,Gina Stevenson,41
54,Jeremy Donaldson,Sarah Russo,35,Male,Keith Jackson,Ross Scott,20,Eric Walker,Savings,20.903526581040754,Janice Robinson DVM,Rachel Daniel,73,Michael Barr,Kristin Bryant,57.40271899844848,71.29506371715202,44,27,33.61221204555454,Personal,65.67263345764489,16,Teresa Quinn MD,Keith Rogers,39,Credit,24.454950680720824,50.37788238571731,25.810240959434765,Michael Little,Natalie Anderson,51,1,Adam Carter,Complaint,Pending,Holly Miller,47
78,Leslie Williams,Erica Li,13,Female,Trevor Lucas,Jesus Becker,36,Rhonda Nguyen,Credit,28.503835005431363,Jill Johnson,Ashley Nelson,72,Howard Jackson Jr.,Kimberly Bell,83.03839830221551,98.75288379011555,51,14,84.58781458078973,Home,90.51466077051636,70,Patricia Reyes,Derek Green,16,Credit,24.222157778761364,93.71882550744935,76.95889467766244,Sherri Allen,Molly Simon,94,62,Andrew Cisneros,Suggestion,Pending,Joseph Whitney,65
65,Kevin Guerrero,Maria Patel,69,Male,Peter Shelton,Sherry Rice,70,Christy Moore,Current,59.610408362014496,Christine Horn,Kimberly Wells,96,Alex Short,Kaitlin Cline,39.63456420672582,30.13470873632343,31,37,95.25384999602001,Home,39.523127145995176,60,Katherine Lucas,Rick Harrington,5,Gold,67.43556845864437,92.31812380116577,95.46383123940149,Susan Howard,Kimberly Decker,36,92,Arthur Sandoval,Praise,Resolved,Daniel Mccarthy,71
63,Susan Hernandez,Jesse Schaefer,31,Other,Donald David,Anna Cunningham,50,Eric Hawkins,Current,18.99740007108547,Paul Jones,Angela Jacobs,97,Jessica Hughes,Danielle Blair,96.8189221424651,50.08836487620806,97,76,59.910724664003546,Car,66.52058545774437,18,Karen Anderson,Colin Brown,80,Credit,57.52803985109449,33.42600667604035,7.419402930956245,Peter Ortiz,Shannon Patton,65,72,Sean Scott,Suggestion,Pending,Benjamin Hicks,55
13,Sabrina Young,Jesse Barrera,76,Male,Christopher Quinn,Kelly Hines,34,Steven Jones,Credit,73.31209145955255,Theodore White,Dr. Beverly Wade,52,Caleb Little,Paul Arroyo,64.80643333033072,23.53644619510742,54,92,84.98238029016684,Car,56.61396309578134,34,Alyssa White,Jesse Shaffer,46,Credit,52.600263312944655,54.0885065513993,29.382588525424268,Kayla Mckenzie,Rebecca Snow,63,68,Destiny Smith,Complaint,Rejected,Natasha Scott,3
41,Mariah Smith,Robert Patterson,35,Female,Mr. Brandon Wade,Douglas Gutierrez,44,Daniel Burns,Credit,24.23522247184893,Chad Nelson,Jeremiah Hernandez,46,Jennifer Greene,Savannah Fowler,29.432405670803305,16.257524522067584,92,79,5.351501786436002,Home,19.457266640057625,37,Jennifer Rhodes,Joseph Hernandez,62,Gold,72.05445322408994,47.27272774897865,24.426616175236756,Stacie Brown,April Thornton,69,54,Diane King,Praise,Resolved,Jessica Cooper,8
30,Kayla Jones,Joe Rice,97,Female,Nancy Cox,Casey Scott,95,Elizabeth Moran,Current,49.98342682729895,Dr. David Young,Cindy Castro,94,Samantha Smith,Thomas Wong,56.299607588200814,98.56913745002255,7,61,97.15066001681006,Personal,18.30510903380757,28,Pamela Bishop,Shelley Robinson,55,Gold,6.5242919688823235,4.855812423501783,57.65541763442832,Brian Lynch,Tina Mason,70,77,Alison Church,Praise,Rejected,Thomas Brown,94
45,Brandi Evans,Joseph Hale,8,Other,Sandra Wise,John Brown,78,Manuel Kennedy,Current,20.514547362543944,John Carr,Brittany Fleming,48,Roberto Blevins,Patrick Edwards,38.880654905416655,7.688474078079149,5,9,99.87104912701471,Home,13.879778079322259,60,Joy Lee,Cassandra Johnson,2,Gold,29.495870979087456,75.79114353672041,5.645455327419417,Eric Gonzales,Sabrina Whitney,24,99,Jenna Ho,Complaint,Resolved,Danielle Chandler,39
19,Nicholas Dennis,Ryan Gregory,33,Female,Jeffrey Reid,Steven Lee PhD,77,Regina Morris,Savings,65.33958326909264,Gina Thompson,Derek Meyer,44,Andrew Marshall,Dr. Monica Walker,67.37885125305807,72.50643255045121,28,17,74.03767394931728,Car,76.82413819359394,82,Thomas Riley,Andrew Baker,26,Gold,42.69910898941083,11.527236491058156,53.40743136804047,David Kennedy,Pamela Miller,96,70,Alyssa Jordan,Praise,Rejected,Shawn Hood,54
27,Tamara Carter,Brett Coleman,90,Other,Elizabeth Young,Robert Williamson,88,Eric Gutierrez,Savings,67.82456494652033,Elizabeth Clayton,Anthony Martin,98,James Frye,Justin Carpenter,18.935236130335326,46.553172128173,77,11,59.20135149878941,Car,12.974200989783565,38,Manuel Kelly,Brandon Miller,3,Debit,47.01743819503679,71.17458610467814,53.965169591381795,Jill Miller,Megan Griffin,83,30,Patricia Dorsey,Suggestion,Rejected,Mary Hunt,17
88,Marcus Baker,Heather Evans,36,Other,Allen Flynn,Jeffrey Dixon,7,Michelle Barber,Current,5.141670233355647,Erin Pratt,Natalie Smith,79,Travis Johnson,Lawrence Garcia,7.275688758598999,83.18491723878827,67,25,50.49334704603321,Home,47.91702466738281,18,Justin Parker,Donald Mosley,12,Debit,44.528294655287034,51.96051850359061,98.05769251224467,Timothy Cunningham,William Martin,68,30,Kelsey Beard,Complaint,Rejected,Jonathan Kim,95
30,Robert Villanueva,Cody Thompson,66,Female,David Singleton,Erik Bond MD,80,Jeanne Johnson,Credit,86.4393392469532,Jennifer Lee,Jimmy Davies,83,Fred Hahn,Angela White,52.62077591192909,86.79890235669312,28,22,33.1009988823504,Personal,85.5177520237587,32,Joseph Harrison,Dylan Floyd,92,Gold,57.211989055010356,66.67161780791882,42.119751433615384,Christopher Taylor,Amber Nunez,58,38,Jose Reed,Suggestion,Resolved,Kelly Hunter,1
15,John Donovan,Nicholas Kennedy,5,Other,Karen Trujillo,Billy Douglas,58,Cynthia Brown,Savings,1.9981139343316534,Robert Scott,Christina Smith,46,Kimberly Byrd,Ryan Kelly DDS,24.282845797101704,7.674707269987672,52,51,24.156706710131587,Car,14.819984920246299,20,Jeff Todd,Jessica Adams,22,Credit,81.22669630770001,17.574545655974063,99.88600918506833,Sarah Booth,Nicole Jackson,82,32,Kendra Wright,Praise,Resolved,Matthew Lewis,1
